Sample	feature	coverage
A1E12M	DonB_bin_115	1.95
A1E12M	DonB_bin_116	7.83
A1E12M	DonB_bin_117	99.33
A1E12M	DonB_bin_118	93.06
A1E12M	DonB_bin_119	62.48
A1E12M	DonB_bin_12	97.01
A1E12M	DonB_bin_120	18.4
A1E12M	DonB_bin_121	13.36
A1E12M	DonB_bin_122	98.34
A1E12M	DonB_bin_123	88.27
A1E12M	DonB_bin_124	6.89
A1E12M	DonB_bin_125	36.26
A1E12M	DonB_bin_126	67.82
A1E12M	DonB_bin_127	10.26
A1E12M	DonB_bin_128	46.64
A1E12M	DonB_bin_129	34.45
A1E12M	DonB_bin_13	3.18
A1E12M	DonB_bin_130	3.37
A1E12M	DonB_bin_131	99.55
A1E12M	DonB_bin_132	0.92
A1E12M	DonB_bin_133	0.2
A1E12M	DonB_bin_134	23.03
A1E12M	DonB_bin_135	4.39
A1E12M	DonB_bin_136	10.57
A1E12M	DonB_bin_137	2.82
A1E12M	DonB_bin_138	13.75
A1E12M	DonB_bin_139	83.18
A1E12M	DonB_bin_14	79.55
A1E12M	DonB_bin_140	43.89
A1E12M	DonB_bin_141	64.81
A1E12M	DonB_bin_142	0.71
A1E12M	DonB_bin_15	22.52
A1E12M	DonB_bin_16	5.96
A1E12M	DonB_bin_17	0.69
A1E12M	DonB_bin_18	1.16
A1E12M	DonB_bin_19	0.56
A1E12M	DonB_bin_2	4.71
A1E12M	DonB_bin_20	9.23
A1E12M	DonB_bin_21	19.59
A1E12M	DonB_bin_22	1.87
A1E12M	DonB_bin_23	18.21
A1E12M	DonB_bin_24	58.34
A1E12M	DonB_bin_25	1.3
A1E12M	DonB_bin_26	13.96
A1E12M	DonB_bin_27	0.84
A1E12M	DonB_bin_28	6.35
A1E12M	DonB_bin_29	2.42
A1E12M	DonB_bin_3	6.16
A1E12M	DonB_bin_30	2.49
A1E12M	DonB_bin_31	7.1
A1E12M	DonB_bin_32	2.28
A1E12M	DonB_bin_33	59.79
A1E12M	DonB_bin_34	14.81
A1E12M	DonB_bin_35	23.13
A1E12M	DonB_bin_36	64.82
A1E12M	DonB_bin_37	20.9
A1E12M	DonB_bin_38	48.82
A1E12M	DonB_bin_39	82.93
A1E12M	DonB_bin_4	97.87
A1E12M	DonB_bin_40	19.71
A1E12M	DonB_bin_41	98.88
A1E12M	DonB_bin_42	12.46
A1E12M	DonB_bin_43	65.64
A1E12M	DonB_bin_44	19.48
A1E12M	DonB_bin_45	30.46
A1E12M	DonB_bin_46	51.54
A1E12M	DonB_bin_47	7.91
A1E12M	DonB_bin_48	67.4
A1E12M	DonB_bin_49	20.87
A1E12M	DonB_bin_5	6.37
A1E12M	DonB_bin_50	13.32
A1E12M	DonB_bin_51	53.29
A1E12M	DonB_bin_52	80.23
A1E12M	DonB_bin_53	2.01
A1E12M	DonB_bin_54	21.88
A1E12M	DonB_bin_55	2.97
A1E12M	DonB_bin_56	38
A1E12M	DonB_bin_57	6.31
A1E12M	DonB_bin_58	0.29
A1E12M	DonB_bin_59	98.77
A1E12M	DonB_bin_6	2.34
A1E12M	DonB_bin_60	55.35
A1E12M	DonB_bin_61	9.81
A1E12M	DonB_bin_62	99.14
A1E12M	DonB_bin_63	93.83
A1E12M	DonB_bin_64	10.35
A1E12M	DonB_bin_65	31.29
A1E12M	DonB_bin_66	2.52
A1E12M	DonB_bin_67	6.36
A1E12M	DonB_bin_68	6
A1E12M	DonB_bin_69	32.66
A1E12M	DonB_bin_7	23.06
A1E12M	DonB_bin_70	10.37
A1E12M	DonB_bin_71	0.46
A1E12M	DonB_bin_72	10.89
A1E12M	DonB_bin_73	8.46
A1E12M	DonB_bin_74	14.7
A1E12M	DonB_bin_75	7.27
A1E12M	DonB_bin_76	9.29
A1E12M	DonB_bin_77	29.98
A1E12M	DonB_bin_78	27.3
A1E12M	DonB_bin_79	0.35
A1E12M	DonB_bin_8	5.36
A1E12M	DonB_bin_80	94.96
A1E12M	DonB_bin_81	29.37
A1E12M	DonB_bin_82	23.72
A1E12M	DonB_bin_83	17.55
A1E12M	DonB_bin_84	4.82
A1E12M	DonB_bin_85	6.07
A1E12M	DonB_bin_86	62.22
A1E12M	DonB_bin_87	4.76
A1E12M	DonB_bin_88	1.03
A1E12M	DonB_bin_89	8.16
A1E12M	DonB_bin_9	9.62
A1E12M	DonB_bin_90	8.74
A1E12M	DonB_bin_91	6.31
A1E12M	DonB_bin_92	98.63
A1E12M	DonB_bin_93	13.12
A1E12M	DonB_bin_94	78.54
A1E12M	DonB_bin_95	6.38
A1E12M	DonB_bin_96	10.99
A1E12M	DonB_bin_97	4.68
A1E12M	DonB_bin_98	83.24
A1E12M	DonB_bin_99	31.56
A1E12M01	DonA_UnBin	21.23
A1E12M01	DonA_bin_1	73.19
A1E12M01	DonA_bin_10	9.26
A1E12M01	DonA_bin_100	19.18
A1E12M01	DonA_bin_101	45.02
A1E12M01	DonA_bin_102	74.42
A1E12M01	DonA_bin_103	43.55
A1E12M01	DonA_bin_104	29.22
A1E12M01	DonA_bin_105	22.46
A1E12M01	DonA_bin_106	91.64
A1E12M01	DonA_bin_107	3
A1E12M01	DonA_bin_108	33.47
A1E12M01	DonA_bin_109	15.19
A1E12M01	DonA_bin_11	74.19
A1E12M01	DonA_bin_110	6.67
A1E12M01	DonA_bin_111	81.94
A1E12M01	DonA_bin_112	88.92
A1E12M01	DonA_bin_113	32.73
A1E12M01	DonA_bin_114	43.48
A1E12M01	DonA_bin_115	3.2
A1E12M01	DonA_bin_116	1.36
A1E12M01	DonA_bin_117	8
A1E12M01	DonA_bin_118	31.61
A1E12M01	DonA_bin_119	37.04
A1E12M01	DonA_bin_12	99.96
A1E12M01	DonA_bin_120	57.67
A1E12M01	DonA_bin_121	8.43
A1E12M01	DonA_bin_122	90.15
A1E12M01	DonA_bin_123	48
A1E12M01	DonA_bin_124	19.2
A1E12M01	DonA_bin_125	0.96
A1E12M01	DonA_bin_126	4.45
A1E12M01	DonA_bin_127	31.35
A1E12M01	DonA_bin_128	1.93
A1E12M01	DonA_bin_129	12.26
A1E12M01	DonA_bin_13	5.97
A1E12M01	DonA_bin_130	12.24
A1E12M01	DonA_bin_131	6.06
A1E12M01	DonA_bin_132	64.4
A1E12M01	DonA_bin_133	24.1
A1E12M01	DonA_bin_14	21.43
A1E12M01	DonA_bin_15	60.16
A1E12M01	DonA_bin_16	99.81
A1E12M01	DonA_bin_17	35.05
A1E12M01	DonA_bin_18	28.89
A1E12M01	DonA_bin_19	1.56
A1E12M01	DonA_bin_2	41.1
A1E12M01	DonA_bin_20	3.31
A1E12M01	DonA_bin_21	7.36
A1E12M01	DonA_bin_22	27.85
A1E12M01	DonA_bin_23	81.42
A1E12M01	DonA_bin_24	65.61
A1E12M01	DonA_bin_25	23.27
A1E12M01	DonA_bin_26	32.29
A1E12M01	DonA_bin_27	31.89
A1E12M01	DonA_bin_28	12.38
A1E12M01	DonA_bin_29	10.85
A1E12M01	DonA_bin_3	9.35
A1E12M01	DonA_bin_30	99.99
A1E12M01	DonA_bin_31	2.89
A1E12M01	DonA_bin_32	90.82
A1E12M01	DonA_bin_33	5.36
A1E12M01	DonA_bin_34	11.79
A1E12M01	DonA_bin_35	0.32
A1E12M01	DonA_bin_36	32.33
A1E12M01	DonA_bin_37	34.62
A1E12M01	DonA_bin_38	92.99
A1E12M01	DonA_bin_39	50.48
A1E12M01	DonA_bin_4	0.37
A1E12M01	DonA_bin_40	75.13
A1E12M01	DonA_bin_41	14.67
A1E12M01	DonA_bin_42	0.12
A1E12M01	DonA_bin_43	21.06
A1E12M01	DonA_bin_44	4.68
A1E12M01	DonA_bin_45	17.88
A1E12M01	DonA_bin_46	99.95
A1E12M01	DonA_bin_47	90.1
A1E12M01	DonA_bin_48	76.45
A1E12M01	DonA_bin_49	20.15
A1E12M01	DonA_bin_5	6.73
A1E12M01	DonA_bin_50	90.96
A1E12M01	DonA_bin_51	2.23
A1E12M01	DonA_bin_52	99.1
A1E12M01	DonA_bin_53	8.72
A1E12M01	DonA_bin_54	25.22
A1E12M01	DonA_bin_55	98.45
A1E12M01	DonA_bin_56	99.98
A1E12M01	DonA_bin_57	86.01
A1E12M01	DonA_bin_58	37.5
A1E12M01	DonA_bin_59	0.91
A1E12M01	DonA_bin_6	2.34
A1E12M01	DonA_bin_60	4.79
A1E12M01	DonA_bin_61	7.86
A1E12M01	DonA_bin_62	3.18
A1E12M01	DonA_bin_63	47.58
A1E12M01	DonA_bin_64	79.74
A1E12M01	DonA_bin_65	55.26
A1E12M01	DonA_bin_66	4.51
A1E12M01	DonA_bin_67	14.71
A1E12M01	DonA_bin_68	6.65
A1E12M01	DonA_bin_69	74.07
A1E12M01	DonA_bin_7	82.03
A1E12M01	DonA_bin_70	1.65
A1E12M01	DonA_bin_71	36.97
A1E12M01	DonA_bin_72	10.6
A1E12M01	DonA_bin_73	18.2
A1E12M01	DonA_bin_74	38.97
A1E12M01	DonA_bin_75	42.37
A1E12M01	DonA_bin_76	7.72
A1E12M01	DonA_bin_77	10.61
A1E12M01	DonA_bin_78	5.12
A1E12M01	DonA_bin_79	99.91
A1E12M01	DonA_bin_8	89.66
A1E12M01	DonA_bin_80	34.24
A1E12M01	DonA_bin_81	18.81
A1E12M01	DonA_bin_82	12.81
A1E12M01	DonA_bin_83	15.27
A1E12M01	DonA_bin_84	29.7
A1E12M01	DonA_bin_85	2.81
A1E12M01	DonA_bin_86	3
A1E12M01	DonA_bin_87	13.66
A1E12M01	DonA_bin_88	83.99
A1E12M01	DonA_bin_89	15.25
A1E12M01	DonA_bin_9	66.37
A1E12M01	DonA_bin_90	2.44
A1E12M01	DonA_bin_91	20.52
A1E12M01	DonA_bin_92	86.03
A1E12M01	DonA_bin_93	93.94
A1E12M01	DonA_bin_94	38.58
A1E12M01	DonA_bin_95	25.35
A1E12M01	DonA_bin_96	95.85
A1E12M01	DonA_bin_97	10.53
A1E12M01	DonA_bin_98	4.55
A1E12M01	DonA_bin_99	8.22
A1E12M01	DonB_UnBin	13.01
A1E12M01	DonB_bin_1	80.08
A1E12M01	DonB_bin_10	17.16
A1E12M01	DonB_bin_100	55.61
A1E12M01	DonB_bin_101	3.39
A1E12M01	DonB_bin_102	1
A1E12M01	DonB_bin_103	94.35
A1E12M01	DonB_bin_104	19.23
A1E12M01	DonB_bin_105	93.55
A1E12M01	DonB_bin_106	17.82
A1E12M01	DonB_bin_107	5.18
A1E12M01	DonB_bin_108	2.11
A1E12M01	DonB_bin_109	12.91
A1E12M01	DonB_bin_11	9.51
A1E12M01	DonB_bin_110	65.3
A1E12M01	DonB_bin_111	3.03
A1E12M01	DonB_bin_112	33.73
A1E12M01	DonB_bin_113	86.8
A1E12M01	DonB_bin_114	5.77
A1E12M01	DonB_bin_115	1.1
A1E12M01	DonB_bin_116	2.68
A1E12M01	DonB_bin_117	98.24
A1E12M01	DonB_bin_118	87.35
A1E12M01	DonB_bin_119	82.42
A1E12M01	DonB_bin_12	45.32
A1E12M01	DonB_bin_120	18.2
A1E12M01	DonB_bin_121	8.62
A1E12M01	DonB_bin_122	99.63
A1E12M01	DonB_bin_123	0.7
A1E12M01	DonB_bin_124	2.22
A1E12M01	DonB_bin_125	1.47
A1E12M01	DonB_bin_126	10.76
A1E12M01	DonB_bin_127	55.96
A1E12M01	DonB_bin_128	53.22
A1E12M01	DonB_bin_129	5.94
A1E12M01	DonB_bin_13	1.33
A1E12M01	DonB_bin_130	10.15
A1E12M01	DonB_bin_131	99.86
A1E12M01	DonB_bin_132	0.54
A1E12M01	DonB_bin_133	0.06
A1E12M01	DonB_bin_134	12.84
A1E12M01	DonB_bin_135	1.97
A1E12M01	DonB_bin_136	0.51
A1E12M01	DonB_bin_137	2.21
A1E12M01	DonB_bin_138	9.77
A1E12M01	DonB_bin_139	81.22
A1E12M01	DonB_bin_14	47.55
A1E12M01	DonB_bin_140	8.8
A1E12M01	DonB_bin_141	50.65
A1E12M01	DonB_bin_142	0.57
A1E12M01	DonB_bin_15	14.48
A1E12M01	DonB_bin_16	34.8
A1E12M01	DonB_bin_17	0.24
A1E12M01	DonB_bin_18	0.63
A1E12M01	DonB_bin_19	0.37
A1E12M01	DonB_bin_2	86.13
A1E12M01	DonB_bin_20	4.14
A1E12M01	DonB_bin_21	19.68
A1E12M01	DonB_bin_22	1.21
A1E12M01	DonB_bin_23	0.77
A1E12M01	DonB_bin_24	1.43
A1E12M01	DonB_bin_25	0.75
A1E12M01	DonB_bin_26	2.66
A1E12M01	DonB_bin_27	2.06
A1E12M01	DonB_bin_28	1.17
A1E12M01	DonB_bin_29	1.56
A1E12M01	DonB_bin_3	2.54
A1E12M01	DonB_bin_30	1.42
A1E12M01	DonB_bin_31	13.68
A1E12M01	DonB_bin_32	1.28
A1E12M01	DonB_bin_33	77.02
A1E12M01	DonB_bin_34	60.75
A1E12M01	DonB_bin_35	5.66
A1E12M01	DonB_bin_36	78.36
A1E12M01	DonB_bin_37	13.4
A1E12M01	DonB_bin_38	14.58
A1E12M01	DonB_bin_39	75.46
A1E12M01	DonB_bin_4	96.74
A1E12M01	DonB_bin_40	5.31
A1E12M01	DonB_bin_41	95.34
A1E12M01	DonB_bin_42	8.36
A1E12M01	DonB_bin_43	3.59
A1E12M01	DonB_bin_44	37.8
A1E12M01	DonB_bin_45	17.81
A1E12M01	DonB_bin_46	10.37
A1E12M01	DonB_bin_47	8.98
A1E12M01	DonB_bin_48	0.33
A1E12M01	DonB_bin_49	19.89
A1E12M01	DonB_bin_5	8.63
A1E12M01	DonB_bin_50	5.47
A1E12M01	DonB_bin_51	1.78
A1E12M01	DonB_bin_52	61.2
A1E12M01	DonB_bin_53	0.76
A1E12M01	DonB_bin_54	26.15
A1E12M01	DonB_bin_55	1.26
A1E12M01	DonB_bin_56	43.37
A1E12M01	DonB_bin_57	6.59
A1E12M01	DonB_bin_58	0.04
A1E12M01	DonB_bin_59	94.47
A1E12M01	DonB_bin_6	1.05
A1E12M01	DonB_bin_60	59.87
A1E12M01	DonB_bin_61	1.21
A1E12M01	DonB_bin_62	98.49
A1E12M01	DonB_bin_63	30.24
A1E12M01	DonB_bin_64	2.16
A1E12M01	DonB_bin_65	25.82
A1E12M01	DonB_bin_66	1.02
A1E12M01	DonB_bin_67	29.58
A1E12M01	DonB_bin_68	7.47
A1E12M01	DonB_bin_69	9.07
A1E12M01	DonB_bin_7	0.07
A1E12M01	DonB_bin_70	4.27
A1E12M01	DonB_bin_71	0.18
A1E12M01	DonB_bin_72	14.56
A1E12M01	DonB_bin_73	3.35
A1E12M01	DonB_bin_74	50.62
A1E12M01	DonB_bin_75	1.03
A1E12M01	DonB_bin_76	7.57
A1E12M01	DonB_bin_77	0.85
A1E12M01	DonB_bin_78	32.85
A1E12M01	DonB_bin_79	0.13
A1E12M01	DonB_bin_8	6.28
A1E12M01	DonB_bin_80	96.42
A1E12M01	DonB_bin_81	5.78
A1E12M01	DonB_bin_82	8.9
A1E12M01	DonB_bin_83	3.21
A1E12M01	DonB_bin_84	2.89
A1E12M01	DonB_bin_85	1.03
A1E12M01	DonB_bin_86	87.3
A1E12M01	DonB_bin_87	2.35
A1E12M01	DonB_bin_88	0.31
A1E12M01	DonB_bin_89	3.22
A1E12M01	DonB_bin_9	1.53
A1E12M01	DonB_bin_90	1.61
A1E12M01	DonB_bin_91	2.53
A1E12M01	DonB_bin_92	52.09
A1E12M01	DonB_bin_93	9.78
A1E12M01	DonB_bin_94	65.1
A1E12M01	DonB_bin_95	1.64
A1E12M01	DonB_bin_96	6.65
A1E12M01	DonB_bin_97	13.53
A1E12M01	DonB_bin_98	65.39
A1E12M01	DonB_bin_99	0.47
A1E12M02	DonA_UnBin	19.92
A1E12M02	DonA_bin_1	63.82
A1E12M02	DonA_bin_10	4.72
A1E12M02	DonA_bin_100	14.6
A1E12M02	DonA_bin_101	28.08
A1E12M02	DonA_bin_102	83.49
A1E12M02	DonA_bin_103	58.39
A1E12M02	DonA_bin_104	36.36
A1E12M02	DonA_bin_105	7.57
A1E12M02	DonA_bin_106	95.62
A1E12M02	DonA_bin_107	2.4
A1E12M02	DonA_bin_108	19.62
A1E12M02	DonA_bin_109	99.28
A1E12M02	DonA_bin_11	53.5
A1E12M02	DonA_bin_110	10.51
A1E12M02	DonA_bin_111	51.99
A1E12M02	DonA_bin_112	74.23
A1E12M02	DonA_bin_113	54.45
A1E12M02	DonA_bin_114	91.17
A1E12M02	DonA_bin_115	4.52
A1E12M02	DonA_bin_116	1.21
A1E12M02	DonA_bin_117	7.55
A1E12M02	DonA_bin_118	18.61
A1E12M02	DonA_bin_119	27.33
A1E12M02	DonA_bin_12	99.93
A1E12M02	DonA_bin_120	40.05
A1E12M02	DonA_bin_121	7.3
A1E12M02	DonA_bin_122	90.59
A1E12M02	DonA_bin_123	93.82
A1E12M02	DonA_bin_124	22.53
A1E12M02	DonA_bin_125	5.59
A1E12M02	DonA_bin_126	26.34
A1E12M02	DonA_bin_127	30.43
A1E12M02	DonA_bin_128	7.21
A1E12M02	DonA_bin_129	17.04
A1E12M02	DonA_bin_13	7.72
A1E12M02	DonA_bin_130	9.93
A1E12M02	DonA_bin_131	3.71
A1E12M02	DonA_bin_132	65.61
A1E12M02	DonA_bin_133	33.52
A1E12M02	DonA_bin_14	10.24
A1E12M02	DonA_bin_15	60.9
A1E12M02	DonA_bin_16	99.84
A1E12M02	DonA_bin_17	35.24
A1E12M02	DonA_bin_18	19.74
A1E12M02	DonA_bin_19	1.16
A1E12M02	DonA_bin_2	84.17
A1E12M02	DonA_bin_20	3.76
A1E12M02	DonA_bin_21	3.3
A1E12M02	DonA_bin_22	3.8
A1E12M02	DonA_bin_23	70.47
A1E12M02	DonA_bin_24	61.57
A1E12M02	DonA_bin_25	27.3
A1E12M02	DonA_bin_26	17.14
A1E12M02	DonA_bin_27	43.46
A1E12M02	DonA_bin_28	11.41
A1E12M02	DonA_bin_29	11.98
A1E12M02	DonA_bin_3	91.38
A1E12M02	DonA_bin_30	99.83
A1E12M02	DonA_bin_31	2.96
A1E12M02	DonA_bin_32	29.77
A1E12M02	DonA_bin_33	2.75
A1E12M02	DonA_bin_34	13.25
A1E12M02	DonA_bin_35	0.26
A1E12M02	DonA_bin_36	37.2
A1E12M02	DonA_bin_37	14.73
A1E12M02	DonA_bin_38	93.52
A1E12M02	DonA_bin_39	58.11
A1E12M02	DonA_bin_4	0.21
A1E12M02	DonA_bin_40	67.4
A1E12M02	DonA_bin_41	22.26
A1E12M02	DonA_bin_42	0.25
A1E12M02	DonA_bin_43	30.79
A1E12M02	DonA_bin_44	0.58
A1E12M02	DonA_bin_45	20.44
A1E12M02	DonA_bin_46	99.92
A1E12M02	DonA_bin_47	90.08
A1E12M02	DonA_bin_48	89.57
A1E12M02	DonA_bin_49	28.18
A1E12M02	DonA_bin_5	4.91
A1E12M02	DonA_bin_50	91.27
A1E12M02	DonA_bin_51	4.82
A1E12M02	DonA_bin_52	98.48
A1E12M02	DonA_bin_53	7.47
A1E12M02	DonA_bin_54	13.46
A1E12M02	DonA_bin_55	98.42
A1E12M02	DonA_bin_56	99.97
A1E12M02	DonA_bin_57	90.71
A1E12M02	DonA_bin_58	95.98
A1E12M02	DonA_bin_59	2.09
A1E12M02	DonA_bin_6	1.75
A1E12M02	DonA_bin_60	1.74
A1E12M02	DonA_bin_61	8.89
A1E12M02	DonA_bin_62	7.3
A1E12M02	DonA_bin_63	26.3
A1E12M02	DonA_bin_64	74.2
A1E12M02	DonA_bin_65	61.57
A1E12M02	DonA_bin_66	7.05
A1E12M02	DonA_bin_67	27.72
A1E12M02	DonA_bin_68	7.43
A1E12M02	DonA_bin_69	66.36
A1E12M02	DonA_bin_7	27.63
A1E12M02	DonA_bin_70	2.45
A1E12M02	DonA_bin_71	52.63
A1E12M02	DonA_bin_72	14.55
A1E12M02	DonA_bin_73	13.02
A1E12M02	DonA_bin_74	25.15
A1E12M02	DonA_bin_75	32.31
A1E12M02	DonA_bin_76	48.96
A1E12M02	DonA_bin_77	13.19
A1E12M02	DonA_bin_78	8.41
A1E12M02	DonA_bin_79	99.93
A1E12M02	DonA_bin_8	90.6
A1E12M02	DonA_bin_80	43.45
A1E12M02	DonA_bin_81	28.99
A1E12M02	DonA_bin_82	16.21
A1E12M02	DonA_bin_83	25.79
A1E12M02	DonA_bin_84	26.25
A1E12M02	DonA_bin_85	2.19
A1E12M02	DonA_bin_86	6.29
A1E12M02	DonA_bin_87	21.94
A1E12M02	DonA_bin_88	54.83
A1E12M02	DonA_bin_89	24.05
A1E12M02	DonA_bin_9	56.46
A1E12M02	DonA_bin_90	2.98
A1E12M02	DonA_bin_91	16.55
A1E12M02	DonA_bin_92	92.59
A1E12M02	DonA_bin_93	92.58
A1E12M02	DonA_bin_94	34.27
A1E12M02	DonA_bin_95	27.7
A1E12M02	DonA_bin_96	98.98
A1E12M02	DonA_bin_97	19.65
A1E12M02	DonA_bin_98	3.22
A1E12M02	DonA_bin_99	11.23
A1E12M02	DonB_UnBin	12.47
A1E12M02	DonB_bin_1	35.09
A1E12M02	DonB_bin_10	15.42
A1E12M02	DonB_bin_100	31.72
A1E12M02	DonB_bin_101	3.42
A1E12M02	DonB_bin_102	1.16
A1E12M02	DonB_bin_103	34.49
A1E12M02	DonB_bin_104	20.28
A1E12M02	DonB_bin_105	14.76
A1E12M02	DonB_bin_106	29.57
A1E12M02	DonB_bin_107	1.96
A1E12M02	DonB_bin_108	8.8
A1E12M02	DonB_bin_109	15.94
A1E12M02	DonB_bin_11	16.61
A1E12M02	DonB_bin_110	50.79
A1E12M02	DonB_bin_111	2.62
A1E12M02	DonB_bin_112	31.95
A1E12M02	DonB_bin_113	56.39
A1E12M02	DonB_bin_114	6.33
A1E12M02	DonB_bin_115	1.28
A1E12M02	DonB_bin_116	5.38
A1E12M02	DonB_bin_117	93.74
A1E12M02	DonB_bin_118	72.96
A1E12M02	DonB_bin_119	86.63
A1E12M02	DonB_bin_12	23.74
A1E12M02	DonB_bin_120	28.01
A1E12M02	DonB_bin_121	8.23
A1E12M02	DonB_bin_122	99.08
A1E12M02	DonB_bin_123	0.73
A1E12M02	DonB_bin_124	2.29
A1E12M02	DonB_bin_125	1.65
A1E12M02	DonB_bin_126	5.12
A1E12M02	DonB_bin_127	22.69
A1E12M02	DonB_bin_128	61.57
A1E12M02	DonB_bin_129	9.34
A1E12M02	DonB_bin_13	1.84
A1E12M02	DonB_bin_130	8.48
A1E12M02	DonB_bin_131	99.67
A1E12M02	DonB_bin_132	0.51
A1E12M02	DonB_bin_133	0.05
A1E12M02	DonB_bin_134	13.03
A1E12M02	DonB_bin_135	1.53
A1E12M02	DonB_bin_136	0.51
A1E12M02	DonB_bin_137	1.59
A1E12M02	DonB_bin_138	17.89
A1E12M02	DonB_bin_139	77.94
A1E12M02	DonB_bin_14	38.37
A1E12M02	DonB_bin_140	7.16
A1E12M02	DonB_bin_141	44.93
A1E12M02	DonB_bin_142	0.43
A1E12M02	DonB_bin_15	15.29
A1E12M02	DonB_bin_16	39.24
A1E12M02	DonB_bin_17	0.37
A1E12M02	DonB_bin_18	0.26
A1E12M02	DonB_bin_19	0.28
A1E12M02	DonB_bin_2	82.52
A1E12M02	DonB_bin_20	3.69
A1E12M02	DonB_bin_21	24.87
A1E12M02	DonB_bin_22	0.76
A1E12M02	DonB_bin_23	1.11
A1E12M02	DonB_bin_24	1.39
A1E12M02	DonB_bin_25	0.61
A1E12M02	DonB_bin_26	1.66
A1E12M02	DonB_bin_27	0.41
A1E12M02	DonB_bin_28	1.06
A1E12M02	DonB_bin_29	1.96
A1E12M02	DonB_bin_3	2.45
A1E12M02	DonB_bin_30	1.02
A1E12M02	DonB_bin_31	18.23
A1E12M02	DonB_bin_32	1
A1E12M02	DonB_bin_33	79.89
A1E12M02	DonB_bin_34	78.79
A1E12M02	DonB_bin_35	14.9
A1E12M02	DonB_bin_36	23.48
A1E12M02	DonB_bin_37	23.13
A1E12M02	DonB_bin_38	16.68
A1E12M02	DonB_bin_39	84.17
A1E12M02	DonB_bin_4	93.08
A1E12M02	DonB_bin_40	3.9
A1E12M02	DonB_bin_41	93.95
A1E12M02	DonB_bin_42	6.88
A1E12M02	DonB_bin_43	3.27
A1E12M02	DonB_bin_44	6.43
A1E12M02	DonB_bin_45	26.15
A1E12M02	DonB_bin_46	2.03
A1E12M02	DonB_bin_47	5.96
A1E12M02	DonB_bin_48	0.26
A1E12M02	DonB_bin_49	35.93
A1E12M02	DonB_bin_5	21.12
A1E12M02	DonB_bin_50	5.02
A1E12M02	DonB_bin_51	1.54
A1E12M02	DonB_bin_52	48.72
A1E12M02	DonB_bin_53	0.6
A1E12M02	DonB_bin_54	4.09
A1E12M02	DonB_bin_55	1.1
A1E12M02	DonB_bin_56	43.02
A1E12M02	DonB_bin_57	6.2
A1E12M02	DonB_bin_58	0.04
A1E12M02	DonB_bin_59	95.54
A1E12M02	DonB_bin_6	1.08
A1E12M02	DonB_bin_60	55.06
A1E12M02	DonB_bin_61	8.68
A1E12M02	DonB_bin_62	95.22
A1E12M02	DonB_bin_63	19.12
A1E12M02	DonB_bin_64	1.96
A1E12M02	DonB_bin_65	5.45
A1E12M02	DonB_bin_66	0.87
A1E12M02	DonB_bin_67	30.08
A1E12M02	DonB_bin_68	11.84
A1E12M02	DonB_bin_69	0.58
A1E12M02	DonB_bin_7	0.02
A1E12M02	DonB_bin_70	3.69
A1E12M02	DonB_bin_71	0.1
A1E12M02	DonB_bin_72	7.46
A1E12M02	DonB_bin_73	4.77
A1E12M02	DonB_bin_74	52.7
A1E12M02	DonB_bin_75	0.44
A1E12M02	DonB_bin_76	11
A1E12M02	DonB_bin_77	1.09
A1E12M02	DonB_bin_78	35.03
A1E12M02	DonB_bin_79	0.1
A1E12M02	DonB_bin_8	18.12
A1E12M02	DonB_bin_80	94.22
A1E12M02	DonB_bin_81	5.62
A1E12M02	DonB_bin_82	24.83
A1E12M02	DonB_bin_83	1.02
A1E12M02	DonB_bin_84	3.63
A1E12M02	DonB_bin_85	1.15
A1E12M02	DonB_bin_86	76.92
A1E12M02	DonB_bin_87	1.82
A1E12M02	DonB_bin_88	0.5
A1E12M02	DonB_bin_89	3.58
A1E12M02	DonB_bin_9	1.64
A1E12M02	DonB_bin_90	2.39
A1E12M02	DonB_bin_91	12.69
A1E12M02	DonB_bin_92	31.97
A1E12M02	DonB_bin_93	10.46
A1E12M02	DonB_bin_94	51.1
A1E12M02	DonB_bin_95	4.45
A1E12M02	DonB_bin_96	4.66
A1E12M02	DonB_bin_97	14.22
A1E12M02	DonB_bin_98	52.06
A1E12M02	DonB_bin_99	0.27
A1E12M05	DonA_UnBin	20
A1E12M05	DonA_bin_1	31.87
A1E12M05	DonA_bin_10	5.25
A1E12M05	DonA_bin_100	27.82
A1E12M05	DonA_bin_101	20.6
A1E12M05	DonA_bin_102	87.57
A1E12M05	DonA_bin_103	66.97
A1E12M05	DonA_bin_104	20.86
A1E12M05	DonA_bin_105	11.37
A1E12M05	DonA_bin_106	98.4
A1E12M05	DonA_bin_107	1.09
A1E12M05	DonA_bin_108	23.25
A1E12M05	DonA_bin_109	99.67
A1E12M05	DonA_bin_11	6.37
A1E12M05	DonA_bin_110	7.1
A1E12M05	DonA_bin_111	63.2
A1E12M05	DonA_bin_112	76.05
A1E12M05	DonA_bin_113	49.95
A1E12M05	DonA_bin_114	92.59
A1E12M05	DonA_bin_115	2.4
A1E12M05	DonA_bin_116	1.45
A1E12M05	DonA_bin_117	13.9
A1E12M05	DonA_bin_118	10.22
A1E12M05	DonA_bin_119	24.29
A1E12M05	DonA_bin_12	98.47
A1E12M05	DonA_bin_120	61.4
A1E12M05	DonA_bin_121	11.06
A1E12M05	DonA_bin_122	57.04
